num_rooms,square_footage,location_rating,price
5,1352,4,392445.6976896535
3,3075,1,253914.77857385224
5,2564,3,364491.2190163214
4,4455,4,379562.161229962
3,3040,5,387500.6675942808
5,4916,3,406933.5451673754
3,3609,5,344203.2618901847
5,2973,4,415518.27059067175
2,4686,3,315779.6132898515
3,1146,2,240010.6573758986
4,4298,1,290480.1814989644
2,1749,4,308227.391354533
5,864,3,431042.75857851957
5,2374,2,348623.38770267094
2,3534,4,293545.27544392465
1,3135,2,191645.23179669282
2,1660,5,291162.26974894723
4,2977,2,297846.1596030535
5,1444,3,377279.151265754
3,1684,4,287996.40380907734
1,910,5,261458.52618710994
3,2819,1,247513.79827544515
2,4804,3,286744.7956169605
5,2007,1,313898.0855412878
4,3956,5,402335.2639827741
2,4500,3,269029.6055918811
2,4994,2,292667.2342803834
3,3110,4,339701.05787130893
3,3643,4,341659.39337516774
5,3158,4,431223.8061655088
3,1302,5,320861.30502113706
1,4138,2,215738.66647820594
5,509,1,282001.95420056046
4,1504,2,277167.3948322913
1,1031,2,126399.49912983757
2,4936,1,231261.05572015545
3,2516,3,316949.18830649054
4,2790,3,357864.81146148045
5,1802,4,394643.3984316148
3,4837,3,340904.9259816743
1,3409,2,221829.0735370285
2,4427,5,341224.11620672623
2,954,5,310525.1594201692
3,4201,1,235396.49426019023
5,934,4,413481.4154454582
5,2731,5,440952.53724542976
3,2873,2,253706.37294353548
3,4226,4,367182.3918242436
3,3479,1,234989.3991454384
4,3605,2,291665.16245473776
3,799,3,258456.7720631451
4,1842,1,243867.61382687557
1,4700,3,240385.7721783122
3,3220,4,332945.53518184705
3,2752,2,268748.6050211372
5,4363,4,434665.342623925
3,3145,1,230558.20329917
4,2427,5,408759.3664028741
4,2003,1,269160.5063142507
3,1454,5,356969.8506749159
4,3002,4,357583.4155707357
3,2448,2,239812.35389885877
1,4892,3,250044.00460934907
4,2468,2,307318.72413289524
4,4288,2,316838.0834479697
4,1717,1,251574.0905208792
4,2689,1,268391.0138028958
3,4626,1,285928.7553951791
3,3267,1,253730.81832426327
1,2604,4,285324.5756000418
3,549,1,180814.49597527515
4,3801,4,369860.5612349591
1,4367,4,319744.29757233657
2,1357,5,320463.1886326756
5,2200,5,442626.7904331033
1,2687,2,170203.72296507965
5,3654,4,409753.9425783576
4,2349,5,368434.0379086584
2,2493,1,205681.1921804269
5,756,1,306531.1070142682
1,2489,3,215020.69993329237
3,2945,2,246093.46781409965
5,1538,2,372945.10320568545
3,3055,5,400353.18909445335
5,1901,2,355408.2441343445
4,2460,3,317409.82679233735
3,1913,4,313069.52282471093
2,3178,1,200685.79139616626
1,3324,1,220488.01124716434
2,4823,5,326247.07369677763
5,4959,5,501787.8471042477
5,3937,3,415715.8556705032
2,4701,2,235730.62935108098
5,1156,5,437943.1150548924
4,2840,3,328933.0437706452
1,3921,3,264072.5277677683
4,3310,3,356776.4341580697
3,2839,1,241982.79571986853
1,843,1,165112.670701046
1,1208,2,174829.04189249492
5,1033,2,319277.3475110334
3,2471,4,311695.83653072256
2,1811,5,304327.95779679134
3,1658,4,329476.60670930694
2,1014,3,221330.01926480958
3,1155,1,229835.06865733664
3,4271,5,384218.1532553038
2,2537,3,267721.05470000615
4,3246,5,395289.1945487051
5,750,2,278213.7042014953
5,3464,4,397858.2010223987
5,788,2,322386.3834486064
2,716,5,309646.94963014015
5,3258,1,307839.3098413422
1,2268,1,133493.81589934617
3,1661,4,326874.55431897676
2,3073,1,174065.69753448572
2,2668,3,260222.6423184212
1,2369,1,191256.55522216982
3,2282,4,294020.40605277556
5,3264,3,358528.8398206481
2,1993,4,301463.4376886968
2,1134,4,289596.1078310499
2,1817,1,197178.75343829193
2,3776,5,324789.8569517444
2,3650,4,293821.936628811
2,4029,3,288160.6921753391
1,3855,3,239036.9999834845
2,2514,3,268648.9899906966
4,856,3,313468.21679401386
3,777,4,280025.9478093741
3,506,5,313346.86088701215
5,1111,5,424013.32720491657
2,3382,1,188550.1790154658
2,3079,2,227560.73294639966
1,3268,2,238872.78549579668
4,4250,3,365008.88700451516
3,3137,2,285214.73293364624
3,2271,3,301110.87546987523
5,2201,4,408815.3329594348
2,1481,2,207730.84303058436
1,2992,4,249431.2891663321
5,793,5,450883.2130670907
5,2846,4,424390.5173854977
5,2909,5,480988.34617397864
1,760,2,147279.96821824295
1,4174,4,288560.72584938514
2,2506,3,261396.15459221913
1,834,2,156951.95881728988
5,4418,5,454842.02905004093
2,4638,5,352290.4718253324
5,3271,1,315966.1924135707
5,2724,5,456051.2332769368
3,4632,4,349136.05013007426
1,2431,3,243026.15168237805
3,3498,2,274026.81191798724
3,2258,5,360228.65089852415
5,2101,3,359326.21877095575
1,1476,3,238165.6700186306
5,1156,4,392031.75446783094
4,4308,3,339895.51878960896
5,4804,2,366786.45771468186
5,1337,1,288064.7282622747
1,3632,4,272071.71317571023
5,3028,5,453514.105897662
5,2951,3,348987.90472731995
3,2377,2,237282.5161313174
5,2078,5,436894.70334666537
1,1598,4,221414.44254803337
3,4539,3,314149.59043928277
2,4816,2,238965.68694557482
2,4463,4,324295.29927045194
5,3805,1,325747.25224987726
3,2338,4,300479.40827263513
4,4487,5,390832.33303423395
2,764,5,288125.75943062693
3,1669,3,270070.4368731201
2,3193,3,250262.34999376314
3,2498,5,356130.31127948023
5,4948,3,437096.97167716926
3,2841,4,310627.2232057641
3,4562,5,378399.46164508886
1,3633,1,199530.72464838627
5,1328,1,294040.3142950217
4,3760,4,372210.7188651645
2,2111,2,194471.9054188482
3,3727,5,388656.149060925
3,1128,3,289277.24215540366
5,4805,2,378901.1810957838
1,1391,1,106210.71650325414
2,4955,1,259515.1050791028
4,4156,1,301490.7779194548
3,4735,4,371506.1006512006
1,3614,1,177371.38227453217
2,4530,1,167004.4645785527
2,2673,2,261085.2022087231
4,1034,3,310549.05205723253
5,1481,4,401202.7564021561
2,1183,3,240082.90974978605
2,2160,4,282418.8730982017
4,818,4,346162.4429818489
3,1139,3,309715.32290512207
5,876,3,333668.79624686314
4,2671,5,396053.23869001796
3,2368,1,216987.2235811896
4,3525,2,346175.0384699986
4,3787,1,299163.78483646974
4,4983,5,432368.6969933789
1,4947,4,290362.9399855435
4,2851,3,331828.2504518965
3,689,5,344892.28730675176
3,3711,2,302981.52946789225
2,1940,3,237348.38363600973
1,3166,3,220746.9412563048
3,4035,4,365321.3067774662
1,4493,5,315953.33487988985
2,3715,3,291384.3424790389
1,4625,4,271505.1635601868
3,2860,2,304760.937933445
5,3153,4,447522.9355182407
1,2843,3,203768.586372044
1,3402,1,188552.62809442607
5,1782,2,345653.8981773482
4,2905,4,383622.5749810679
5,2235,3,356433.9070672694
4,736,4,327081.2518028634
5,3363,1,303225.1097205847
1,4318,5,295832.7656641131
4,738,4,363221.0331111411
4,3531,2,297895.2551887153
5,3492,2,355251.03394313715
1,573,5,240922.1349723644
1,3790,3,214767.0232570001
1,1681,1,147204.9554588635
4,1872,1,255568.21827071288
4,3817,3,317151.62548554584
4,682,2,262982.76888113876
1,3488,5,328294.0257659496
2,4742,3,322952.5819065546
2,2294,5,327793.4955785213
4,4048,4,426065.7572195064
4,3972,4,377005.6044548069
1,2633,1,170955.28117561096
1,2609,2,199192.85394417416
2,4076,5,319556.1544776381
2,4724,1,233091.18591880804
5,1468,3,348100.7711197788
1,2917,3,216228.80927332697
3,4271,1,290426.54048294615
5,4586,1,354563.20552472444
1,3863,5,287639.2888356497
3,1886,1,227613.7449377407
3,2976,4,331067.28623579553
4,2441,5,391678.6897520116
4,2247,1,300868.48293218977
3,956,2,239946.35206745932
3,1454,3,285707.5517252815
5,2636,4,424568.5011707337
3,1408,1,256780.82431644236
4,4345,4,397243.1185761147
4,4253,3,367283.7521040998
4,3432,2,314492.20300862245
2,3293,1,240601.02093741394
5,1374,4,373950.8224190812
5,3142,5,418238.3009912906
5,1561,4,356502.7370739079
2,1731,4,245280.21697387064
5,4741,5,471731.27429366024
2,860,1,209683.97845719085
2,1765,1,179560.9889731312
3,4459,1,294638.7851462276
2,898,3,251816.59558309207
1,4884,5,350194.60968880827
1,2862,2,187980.25635606455
5,3070,5,458717.3682223215
1,1899,5,266972.00798060576
3,1479,5,381588.51152093185
1,2461,4,264692.7322146992
2,1476,3,216012.48596685854
1,4028,5,289362.3731721612
4,3575,4,373296.31382250774
3,3273,5,334138.93274685723
5,3843,3,400459.5555284066
4,2572,4,401810.4369934716
3,1483,2,264797.2452636277
3,4020,2,274901.5965250105
3,4468,3,365681.8288567532
1,691,5,272073.3059524829
1,4629,1,187941.21889290586
4,2171,5,378092.3714768758
4,1994,4,364194.9813368757
2,4686,2,247137.95196768985
2,2008,1,156983.85671249442
2,4137,4,295869.5565189229
3,3623,1,193634.20268569607
5,4685,5,497674.08351087815
2,2767,3,230202.22114841331
4,3325,1,308838.25305853254
5,4778,1,342835.16935220355
2,1188,3,209537.0445518957
1,3918,1,172588.40998918551
2,4989,5,322871.18868650356
2,4260,1,264732.4895846787
3,1425,2,257154.51769507513
3,3432,5,368259.4901104833
2,1406,4,250996.6631798375
3,3246,2,267294.2615439432
1,1796,1,169678.16548512893
5,766,5,379158.2534307397
5,2913,3,415469.7923015377
3,1135,2,247494.67032278952
2,3569,5,321012.11596142227
1,633,4,220357.2050991372
1,3190,2,195819.23400511837
4,4900,2,334315.38010752405
3,3078,4,350800.3174985781
4,2650,2,324656.30589308485
3,945,3,230443.1996703452
4,2684,3,378956.84374636685
2,4042,5,384438.5899355626
3,519,1,168974.15410346063
5,1611,3,379032.9366629817
3,1145,4,336092.0484336148
5,4274,2,408559.925603322
4,1808,5,371334.66544570756
4,1899,5,388105.34796161
2,1301,2,192312.17052198751
5,2229,1,325892.17044303444
2,1582,3,214348.86487762074
1,4663,4,266328.0035121381
5,3912,1,350914.9587138953
3,4730,2,273074.16831976885
5,1439,5,417210.5814298975
4,3305,4,374803.73381706106
2,4239,4,296467.069167422
1,2129,5,290752.4743368446
2,1397,3,220173.98540019846
1,4159,1,154346.08289056027
4,938,5,377520.20773961913
2,673,2,213426.77866578035
3,4971,4,317921.17202797445
3,4607,1,273256.3914241263
2,4496,4,280905.13190158404
2,4495,1,237786.41234084556
1,1034,4,214999.30753688017
2,1678,5,311530.6079067534
1,3658,1,161537.9339948467
2,2636,3,249812.6252085916
2,4937,2,281715.93152680364
5,1896,2,336997.99998688186
1,955,1,136070.54905182353
4,4899,5,427760.26029673865
3,3017,2,305339.3082870845
1,2670,3,212314.49225150215
2,3021,1,205393.1503499541
3,4721,2,330382.5970781339
2,615,4,271153.07403163624
4,4541,2,353679.4379467609
1,3374,3,236701.68462688025
1,2088,5,315844.7463661672
2,3061,3,265760.3930291504
2,2413,5,354715.310758851
1,531,1,137628.08445035803
2,4616,4,318876.5669918684
1,4100,2,206796.98810004914
5,3887,1,325334.5208827628
4,905,5,382970.0366417725
1,4971,1,194684.5425550551
4,1021,1,273396.50159151806
4,1818,3,276589.49663556804
5,3902,2,348111.39839888044
1,4388,3,222187.6535024439
2,652,5,297009.4248176513
2,4765,1,229982.2830631149
1,2620,5,277913.0926270955
1,4543,2,206432.94653788145
4,1127,2,281606.3315923697
4,4303,1,317590.749448218
3,1244,1,195088.4982123092
4,4633,5,413617.8010040402
1,2881,1,189469.80897703502
3,1317,3,281123.027485969
4,4725,5,473782.5365092041
2,4606,3,278743.27421503206
4,1722,5,378430.3583761814
4,541,3,298727.802631327
4,1128,3,290829.02235627855
4,2240,3,330917.695109344
5,3562,5,438610.18458449753
1,2995,4,294276.2699999907
3,1428,5,311576.6289791878
1,4748,1,196999.01103379586
4,3963,4,377162.7875032008
2,1484,3,241852.82697574364
3,4034,3,306129.02372503746
1,901,1,124951.48988695955
2,4895,5,322655.50424031354
4,1429,5,430494.68635149923
2,1440,4,275942.6569460731
1,3993,4,271736.4974269418
3,3289,1,243376.13726262678
1,3957,2,238295.95122435375
2,3865,3,271937.41144308983
2,4447,2,253115.52337852534
1,1732,4,238612.21437088892
1,4190,1,202267.40596186675
1,3800,1,177248.64457421406
2,1238,1,208947.47622188088
5,2946,4,408836.72690538014
1,4642,4,263545.7501529655
4,4217,1,271516.9743976042
2,3377,2,257138.6886312555
5,2576,5,426108.8023151943
3,1216,2,225346.69376283127
5,676,3,370783.94730256556
3,3380,3,269845.986335392
5,1098,4,395734.3761695477
2,2847,3,290247.74107160006
4,4979,3,390029.57496778446
2,2092,1,209755.85329040492
5,4000,5,442914.1690694555
5,4048,3,385137.4241728486
3,3766,2,289478.6351519449
1,3710,3,210501.81755820132
2,4321,3,277297.00861977524
3,2401,3,252458.59662784787
5,799,5,410633.8507912054
5,3841,5,436229.1565050962
1,1488,2,206974.40407855232
2,1525,5,258118.283703114
5,1264,3,415838.6885339715
4,3418,2,307060.84359974385
1,1958,2,187388.35582807794
1,1133,4,206917.65564821195
3,2006,3,249826.13945835427
3,1372,5,362961.29328686756
3,4892,1,239930.2746323505
5,982,5,411423.5095633309
1,3807,5,282279.41165286716
2,690,3,230712.08291153843
4,1515,4,339286.41388138384
5,1570,1,291842.9321886056
5,3777,4,439261.1524854268
2,4299,3,306093.1789750913
5,1944,1,279978.54160778696
2,1165,1,133146.99797514983
2,4930,3,307125.6458868597
1,2261,3,227312.84157434176
5,3436,4,386500.9329434338
5,3347,3,404180.2330486202
4,4094,5,423822.5850417538
2,3755,3,267728.28432829585
4,3260,3,328559.91945290583
4,1438,2,261663.1159619987
4,3762,2,337856.4746577696
3,3845,1,274631.59874599415
1,645,1,131736.78437336007
2,2068,5,333531.2877539859
5,2394,4,418913.26012892957
3,983,3,287444.8129026198
3,2193,5,317027.5185989764
3,2784,3,312358.0809723
5,4249,5,430367.43704406184
3,2102,1,228293.84249683126
3,622,1,192590.50152132957
5,4789,3,434721.6247151437
1,2858,4,250617.99316750586
3,4519,1,277126.5690001025
2,2303,4,265338.86180192215
1,4876,4,276240.9889395002
5,4267,3,385809.15336250263
1,2960,2,169127.36145761606
1,785,3,202082.87422165292
4,2865,5,396649.952264973
5,2316,4,391589.7800995963
1,3483,5,319586.0215032122
5,3921,1,347088.5183564947
3,4104,2,282997.2728691935
5,767,3,355371.7392581556
1,4177,3,249765.9315751389
5,4992,1,322112.3994019619
4,4757,1,331463.5178148916
4,4599,5,431157.03550814546
4,827,1,239669.81278911454
5,4767,1,377973.7888428419
1,1881,3,216202.43807734986
3,3596,5,407066.70493100706
2,1765,2,198898.4487220602
3,4713,2,313160.3461979994
4,4234,1,316227.7670443546
1,983,1,155256.14956896924
5,2414,3,323720.22268715355
5,4164,4,450498.01374926016
1,4192,4,254158.34073083207
1,4721,3,233242.79308935787
4,4792,4,374062.30049569625
4,3949,1,286698.9454171598
1,2450,2,176233.78317767006
4,2247,2,339498.29426822305
2,1028,5,273617.28449226095
5,581,4,416064.04120648536
4,3985,3,370188.78509920137
4,865,3,320761.80208948423
4,1854,1,294364.4513012713
1,2218,1,146821.42975874155
2,1494,2,164217.44468394382
4,3356,4,400466.9140693289
2,4044,4,302968.8693885768
2,2070,4,260172.38016142944
1,1966,5,298541.7515401397
4,4354,5,449156.77444336825
2,1276,3,214313.97872140177
4,2600,2,289546.6469499442
4,4384,2,334284.8703280716
3,975,4,304686.85691253905
5,3790,4,409316.3853737117
4,4299,3,372992.2837099615
1,3003,5,313006.3233473883
5,1470,4,368871.6813243262
1,2486,1,146973.90696739472
1,1545,5,285308.843449731
1,3674,5,274297.8292758318
3,4991,3,330259.10381773085
5,3210,5,452174.93714039377
1,1456,4,249923.21924928983
3,4885,1,271916.1166737704
5,4556,1,347740.72456981573
1,4847,4,295948.97439912276
1,3019,3,233562.11987237024
4,4171,4,399850.2740597725
5,1744,1,312683.27923177305
2,2818,2,237010.98290026505
1,2513,4,274134.9473196034
1,1713,4,290487.5581500733
1,2975,4,255949.31894280482
4,2715,2,337133.70713272836
4,1074,3,331561.1409313803
4,3923,4,385439.75735258916
5,2960,2,385091.98312652536
3,4860,2,289586.96664888406
5,1880,5,414379.21485471755
3,2630,2,246304.07480920936
2,3421,3,246005.32165872748
5,2868,2,344684.2224779235
1,1067,1,170260.98866019514
2,3889,2,240937.7914980732
1,1461,2,168783.88274135103
3,722,2,283143.5365221623
4,3454,5,421480.33826159994
3,3991,2,280538.1865395544
5,4086,3,392611.90719830856
2,2293,5,327590.7845482063
2,1981,3,239895.27288010673
2,3562,1,192655.36930632664
3,2462,3,313374.6825165612
5,2408,2,335678.4676052269
4,3042,2,329007.7471620246
2,3608,2,237640.65214470803
4,4841,2,326619.96819627355
2,4262,3,286243.2775555565
2,3517,4,329010.353429586
3,2502,4,359789.1771502803
1,3510,5,305257.2575161774
2,4125,2,219966.54989138577
1,504,4,206702.71998257612
3,2435,1,249419.24049395334
2,1997,5,284726.40353807784
5,4126,1,369511.3882531322
2,4426,2,288375.79755702143
2,3464,4,289266.41464330774
5,3954,2,368892.30441077886
5,2015,5,452891.8336355344
2,2850,3,256148.69308550868
4,3376,3,345944.0346828046
3,1318,1,234819.65602732182
4,4516,2,341126.6878611958
2,3462,1,206143.98867281317
1,2132,3,225342.38528702452
5,2999,1,307324.2716752984
5,2538,4,362321.0455813801
1,2392,1,162858.54472039902
3,2724,5,385844.92242487834
3,3089,5,384834.04664823157
2,2105,5,307712.312487471
2,2942,2,266987.41769628075
5,4352,3,432462.8322434963
1,4917,2,204862.58020480734
1,1847,3,227160.2703627501
4,1880,4,334093.8626392715
3,895,2,246994.6546971354
3,1372,4,290682.35097498423
2,534,4,244920.85085869272
2,1783,5,301288.7034648242
3,4245,4,382053.9938074306
4,1761,5,361825.79821752885
2,2641,3,286724.5519213108
2,1806,4,252478.28801962608
4,1231,4,349466.8557671437
5,4161,3,371375.70146007417
3,3790,2,301183.67606510594
1,3475,5,289259.3472355187
1,3814,4,298834.4837743003
1,1401,3,158370.99790008552
1,1189,2,157273.75030958472
1,4827,3,273968.0346139143
5,3921,5,475201.46532416204
3,3196,5,373983.9242008889
2,3540,3,289457.4604733457
1,2180,4,236483.8561498172
4,1235,3,304973.63978999725
1,3679,1,176756.64226199247
5,1004,4,400039.4023357215
3,748,2,276141.14698112116
4,3486,1,264696.7830690949
1,3513,3,222898.6420604365
5,2790,1,336577.47716210637
1,631,5,245769.20403581267
1,559,2,131584.34342319338
4,3660,2,327307.68441679893
5,511,2,321098.920349445
3,4205,5,418890.9083747275
5,4320,1,348390.0287503779
3,3095,3,310502.0501258584
3,1038,4,257140.99741191685
3,3748,2,278447.5004631046
3,4726,5,389529.2941252385
5,4986,5,460349.11655466154
4,3877,5,382986.5124773316
3,3171,2,269748.9858146231
2,1566,5,320340.239706536
3,3081,1,243270.67820370806
2,4722,2,287019.765800856
1,2628,3,219694.48642561375
3,4348,1,270530.2019628714
2,4297,5,316528.98632648686
3,3508,4,298567.0854401645
5,2787,1,314104.0796927627
4,1023,1,251380.4837174089
1,2894,1,174396.3217163698
4,1044,2,260096.68351022172
4,2645,3,343236.66371321084
5,2951,2,354167.83170842717
2,1500,1,201859.47710766585
1,4058,2,176094.77299308876
4,556,2,266936.99693293095
3,2033,1,197004.96837175929
2,4273,2,296082.9113880071
1,1965,5,305529.82282288617
4,1787,2,269035.81619538803
4,1777,1,284023.5314601979
2,4435,4,277641.6918554853
3,3557,5,365131.8620491031
4,4000,2,328949.1843293019
5,3017,5,438542.8375591045
5,4801,3,381134.57775982044
2,3364,3,269740.2140729219
1,1487,3,215886.7235045601
2,4248,3,297181.5724687686
2,968,1,142097.79023295
1,3160,5,281538.6846488909
1,1323,5,211257.42069168563
1,4192,3,221252.64999426066
3,3222,4,336081.0502174791
4,2259,4,329826.30905804725
2,1569,2,223140.20404361037
5,3230,4,384890.6244328932
1,4875,4,291323.89342963375
1,1968,3,228343.34984585122
1,4514,5,328944.0559254805
4,4489,5,399260.5736084751
5,4094,3,396551.4648006853
2,807,2,220692.69412009735
4,981,1,233533.4859891127
3,2416,4,349154.16037464316
5,4919,4,452587.89347323176
5,1347,3,319951.957091744
3,1320,3,276740.74110088113
2,4764,3,286658.9086738308
5,1395,1,301978.8920290249
1,2373,3,228787.69432106923
2,1030,2,218161.327396258
4,1847,1,295407.9645641614
3,2220,5,340666.7316677929
1,3111,3,228170.51225562606
1,4072,5,291027.28193082666
1,1226,2,186676.95603084934
4,1025,3,310649.8448173991
1,1911,4,233206.8272294843
5,1485,3,371231.1653330791
1,2286,1,137384.72668315013
2,4037,2,245852.7518864868
5,3234,3,350766.6587552739
1,2721,3,212019.76766407798
4,717,2,262729.0718823964
1,2873,2,193324.75174975864
4,4845,1,305112.20952464227
5,3822,1,329020.13632280444
5,2614,5,418777.9893395763
5,4989,5,465647.3898525686
5,4607,5,474479.8306376639
4,2323,1,261462.4634265666
2,4490,1,241525.64226094927
4,2325,1,282334.471084616
4,1213,2,319331.0293114119
1,4426,3,241768.08031141968
